Date,Horizon,SPY,QQQ,IWM,TLT,IEF,GLD,DBC,UUP,__CASH__
2025-04-08,h1,0.044903888676818236,0.021550211814443984,0.0015098453358511248,0.030953348283819796,0.14728089279281648,0.24999989742170453,0.008662234111933185,0.1501813008840336,0.3449583806785792
2025-04-08,h2,0.02351730701507505,0.0,0.0,0.031190765083812605,0.14648646581672062,0.24644883099808534,0.002476761019066105,0.13311101197104677,0.4167688580961936
2025-05-07,h1,0.05154796955252083,0.04269385841654843,0.0016062605138563398,0.026113935965221345,0.15614737041863483,0.25,0.00038235286084906903,0.1262839096735373,0.34522434259883183
2025-05-07,h2,0.05157033915186368,0.042717905280510615,0.0016686530832371914,0.02604856899752639,0.15632490290219786,0.25,0.00013040226193264935,0.12621752952386206,0.34532169879886965
2025-06-05,h1,0.05994466782596268,0.054730332777273856,0.01279435247805517,0.03084592037654088,0.1369144606053902,0.18024869716010636,0.0,0.13478989239564126,0.3897316763810297
2025-06-05,h2,0.08260224759600086,0.07785053030097286,0.003926406462928657,0.035569186576654505,0.14101165398113977,0.15318865151708252,0.0032008055434976763,0.1396087975622297,0.36304172045949357
2025-07-07,h1,0.08474488579019249,0.08332929042304957,0.05689473690815774,0.014277349998175195,0.1373835436342532,0.18226122329186129,2.635733749731632e-05,0.110415948117124,0.3306666644996892
2025-07-07,h2,0.08768560595864555,0.08754635341125473,0.03733057996263099,0.010984972289842179,0.13188368886383847,0.19411159083964818,0.00035090487242359243,0.11411000192763256,0.3359963018740838
2025-08-04,h1,0.08345707538449616,0.08809489623620786,0.013354352280803516,0.012638874493995436,0.13946474314538013,0.2271893892942852,0.0,0.10562846742839649,0.33017220173643524
2025-08-04,h2,0.08299142312009826,0.08933408503539074,0.01319362411814925,0.012316877672089197,0.13984644334401494,0.2273994048220114,0.0,0.10539603942234999,0.3295221024658962
2025-09-02,h1,0.09541866436623134,0.09058571755963502,0.05042304027525171,0.001004071304293928,0.10503637187044815,0.2476117449495168,3.830724882845946e-05,0.09546076004794822,0.3144213223778465
2025-09-02,h2,0.10451376091898404,0.09036050032371556,0.054930348196390276,0.0,0.10795202013118953,0.24851098263624338,0.0,0.07960671864749698,0.31412566914598017
2025-09-30,h1,0.12133382912792375,0.12293671479497949,0.04851905705494217,0.0016604631500752411,0.053510716459853815,0.24747057451506718,0.0016258063679361193,0.04972219295245765,0.3532206455767646
2025-09-30,h2,0.11765649506013022,0.11826834205872241,0.04323606715507361,0.0011550887894647545,0.04392144914710018,0.228835558563786,0.0,0.04254518372896418,0.40438181549675867
2025-10-28,h1,0.13489941464905095,0.13050622429567324,0.05130239363809327,0.0025090503283560846,0.06347882532292808,0.1723127331099364,0.0,0.06299434499615965,0.3819970136598023
2025-10-28,h2,0.13172596735768963,0.13293493070258913,0.0015422476993828624,0.009597741788756269,0.10341992692911466,0.14378376646896002,0.0,0.10298821254338067,0.37400720651012676
2025-11-25,h1,0.11742165627492675,0.11686571255316255,0.024793670545885365,0.0024240952810670566,0.06356642085253196,0.24999964963582894,8.435800019934918e-05,0.06072782337701379,0.3641166134793843
2025-11-25,h2,0.1173399349549297,0.11682921500813173,0.024695523068606035,0.002436406523822519,0.06355177361240362,0.25,0.0003741887812798015,0.06066004910028256,0.36411290895054405
2025-12-24,h1,0.11211364503765678,0.12216880754495367,0.036590292303891166,0.0,0.02640611833974948,0.25,0.0,0.01894798135410484,0.433773155419644
2025-12-24,h2,0.154079303658253,0.14955243940128338,0.0,0.009154315859799367,0.009822078480634844,0.23401033937154128,0.005212443682645456,0.0029535025164748436,0.43521557702936775
2026-01-26,h1,0.14729932875089213,0.13503411102543225,0.003940668442970975,0.00010659251288096496,2.1644180698492656e-05,0.24949470911842694,0.012211691546051805,0.00013953752898333773,0.4517517168936631
2026-01-26,h2,0.09019335327990169,0.11159203094478864,0.04515206038626691,0.0036004031821671935,0.005543560517860627,0.25,0.011815088726692189,0.0020942856702340722,0.4800092172920887
2026-02-24,h1,0.13819433197696332,0.1310191231588268,1.0146506224094143e-06,0.000558647461877747,0.0,0.2236970407724993,0.00672476438083955,0.0012381570854408989,0.49856692051293006
2026-02-24,h2,0.1512326558570291,0.14437713871456054,0.005533928393051521,0.00134383800074972,0.02406973903733232,0.18004683009167316,0.011474283287763537,0.021769438642734434,0.4601521479751056
2026-03-24,h1,0.15321127244419838,0.1495648860644138,2.3109260899554993e-05,0.003088326754805046,0.024834752194872436,0.15657087409633214,0.017159241019375757,0.03006992066828078,0.46547761749682204
2026-03-24,h2,0.10942124886390778,0.10544834442767366,0.003589004416501863,0.02616045511817969,0.03867291616121516,0.1522323938728083,0.06351105730318089,0.04304370289379505,0.45792087694273764
2026-04-22,h1,0.1654365905023273,0.15005542092230048,0.02050964235382875,0.0050176068277737575,0.0039675998215689,0.16669579658697517,0.03829247082174234,0.004891816680665073,0.44513305548281823
2026-04-22,h2,0.16963842782461047,0.17992759503415534,0.0,4.601412139123066e-09,0.028153558093539137,0.15753697042619785,0.00011633563516819533,0.029100893646081406,0.43552621473883546
2026-05-20,h1,0.1768318094776733,0.17446789604555085,0.0034509369585453823,2.1399297869313412e-05,5.06021894987616e-05,0.1427018750148169,0.0516070455787304,5.607443298022294e-05,0.45081236100433486
2026-05-20,h2,0.18253523591488668,0.17914525836359707,0.006188669884466753,1.4740325552459925e-07,0.005835578450802887,0.1433686819713008,0.020478169465408678,0.011400228361230329,0.45104803018505124
